,time,ctx,pollingcause,cacheage,matchlevel,carrierMktcarrier,office,OTA,Country,classes,England,ROW,US
31481,29/05/2016 17:47,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31482,29/05/2016 17:53,1,1,109,0,1,AMS,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31483,29/05/2016 17:53,1,1,0,0,1,AMS,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31484,29/05/2016 17:57,1,1,10,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31485,29/05/2016 18:06,1,1,13,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31486,29/05/2016 18:06,1,1,9,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31487,29/05/2016 18:06,1,1,0,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31488,29/05/2016 18:08,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31489,29/05/2016 18:11,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31490,29/05/2016 18:15,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31491,29/05/2016 18:18,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31492,29/05/2016 18:19,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31493,29/05/2016 18:22,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31494,29/05/2016 18:33,1,1,11,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31495,29/05/2016 18:34,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31496,29/05/2016 18:34,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31497,29/05/2016 18:40,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31498,29/05/2016 18:46,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31499,29/05/2016 18:46,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31500,29/05/2016 18:55,1,1,9,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31501,29/05/2016 19:06,1,1,11,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31502,29/05/2016 19:08,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31503,29/05/2016 19:08,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31504,29/05/2016 19:08,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31505,29/05/2016 19:13,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31506,29/05/2016 19:17,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31507,29/05/2016 19:17,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31508,29/05/2016 19:19,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31509,29/05/2016 19:20,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31510,29/05/2016 19:24,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31511,29/05/2016 19:24,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31512,29/05/2016 19:24,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31513,29/05/2016 19:27,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31514,29/05/2016 19:32,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31515,29/05/2016 19:39,1,1,7,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31516,29/05/2016 19:47,1,1,8,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31517,29/05/2016 19:56,1,1,9,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31518,29/05/2016 19:58,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31519,29/05/2016 20:12,1,1,14,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31520,29/05/2016 20:17,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31521,29/05/2016 20:18,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31522,29/05/2016 20:21,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31523,29/05/2016 20:21,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31524,29/05/2016 20:24,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31525,29/05/2016 20:25,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31526,29/05/2016 20:32,1,1,7,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31527,29/05/2016 20:47,1,1,15,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31528,29/05/2016 21:00,1,1,13,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31529,29/05/2016 21:03,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31530,29/05/2016 21:07,1,1,4,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31531,29/05/2016 21:07,1,1,181,0,1,MIL,EX37BA,ROW,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31532,29/05/2016 21:07,1,1,181,0,1,MIL,EX37BA,ROW,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31533,29/05/2016 21:07,1,1,0,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31534,29/05/2016 21:07,1,1,0,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31535,29/05/2016 21:15,1,1,8,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31536,29/05/2016 21:27,1,1,12,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31537,29/05/2016 21:34,1,1,7,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31538,29/05/2016 21:41,1,1,34,0,1,AMS,EX37BA,ROW,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31539,29/05/2016 21:41,1,1,34,0,1,AMS,EX37BA,ROW,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31540,29/05/2016 21:44,1,1,10,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31541,29/05/2016 21:44,1,1,0,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31542,29/05/2016 21:49,1,1,5,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31543,29/05/2016 21:50,1,1,1,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31544,29/05/2016 21:54,1,1,4,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31545,29/05/2016 21:55,1,1,5,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31546,29/05/2016 22:06,1,1,11,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31547,29/05/2016 22:08,1,1,2,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31548,29/05/2016 22:22,1,1,14,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31549,29/05/2016 22:40,1,1,18,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31550,29/05/2016 22:42,1,1,2,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31551,29/05/2016 22:49,1,1,7,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31552,29/05/2016 22:51,1,1,2,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31553,29/05/2016 22:58,1,1,7,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31554,29/05/2016 23:09,1,1,11,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31555,29/05/2016 23:22,1,1,13,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31556,29/05/2016 23:31,1,1,9,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31557,29/05/2016 23:31,1,1,9,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31558,29/05/2016 23:32,1,1,1,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31559,29/05/2016 23:32,1,1,1,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31560,29/05/2016 23:38,1,1,6,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31561,29/05/2016 23:38,1,1,6,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31562,29/05/2016 23:38,1,1,6,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31563,29/05/2016 23:44,1,1,6,0,1,LON,EX37BA,England,J8C8D8I8Z7W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31564,29/05/2016 23:54,1,1,10,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31565,29/05/2016 23:59,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31566,30/05/2016 00:01,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31567,30/05/2016 00:02,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31568,30/05/2016 00:12,1,1,10,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31569,30/05/2016 00:21,1,1,9,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31570,30/05/2016 00:57,1,1,36,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31571,30/05/2016 01:11,1,1,14,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31572,30/05/2016 01:12,1,1,15,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31573,30/05/2016 01:12,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31574,30/05/2016 01:31,1,1,19,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31575,30/05/2016 01:32,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31576,30/05/2016 02:08,1,1,36,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31577,30/05/2016 03:51,1,1,103,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31578,30/05/2016 05:18,1,1,87,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31579,30/05/2016 05:25,1,1,464,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31580,30/05/2016 05:25,1,1,464,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31581,30/05/2016 05:29,1,1,11,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31582,30/05/2016 05:35,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31583,30/05/2016 06:14,1,1,39,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31584,30/05/2016 06:14,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31585,30/05/2016 06:14,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31586,30/05/2016 06:30,1,1,16,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31587,30/05/2016 06:30,1,1,16,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31588,30/05/2016 06:30,1,1,16,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31589,30/05/2016 06:56,1,1,26,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31590,30/05/2016 07:03,1,1,7,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31591,30/05/2016 07:03,1,1,7,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31592,30/05/2016 07:03,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31593,30/05/2016 07:11,1,1,8,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31594,30/05/2016 07:12,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31595,30/05/2016 07:13,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31596,30/05/2016 07:22,1,1,9,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31597,30/05/2016 07:25,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31598,30/05/2016 07:33,1,1,8,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31599,30/05/2016 07:33,1,1,8,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31600,30/05/2016 07:36,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31601,30/05/2016 07:46,1,1,10,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31602,30/05/2016 07:50,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31603,30/05/2016 08:18,1,1,28,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31604,30/05/2016 08:20,1,1,2,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31605,30/05/2016 08:25,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31606,30/05/2016 08:25,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31607,30/05/2016 08:25,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31608,30/05/2016 08:28,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31609,30/05/2016 08:29,1,1,184,0,1,MIL,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31610,30/05/2016 08:29,1,1,184,0,1,MIL,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31611,30/05/2016 08:31,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31612,30/05/2016 08:31,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31613,30/05/2016 08:32,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31614,30/05/2016 08:32,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31615,30/05/2016 08:32,1,1,3,0,1,PAR,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31616,30/05/2016 08:32,1,1,3,0,1,PAR,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31617,30/05/2016 08:32,1,1,3,0,1,PAR,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31618,30/05/2016 08:33,1,1,1,0,1,PAR,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31619,30/05/2016 08:36,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31620,30/05/2016 08:51,1,1,15,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31621,30/05/2016 08:53,1,1,20,0,1,AMS,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31622,30/05/2016 08:53,1,1,20,0,1,AMS,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31623,30/05/2016 08:54,1,1,3,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31624,30/05/2016 08:59,1,1,5,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31625,30/05/2016 09:00,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31626,30/05/2016 09:04,1,1,4,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31627,30/05/2016 09:41,1,1,48,0,1,STO,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31628,30/05/2016 09:42,1,1,38,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31629,30/05/2016 09:43,1,1,1,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31630,30/05/2016 09:49,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31631,30/05/2016 09:49,1,1,6,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31632,30/05/2016 10:06,1,1,20,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31633,30/05/2016 10:06,1,1,20,0,1,BER,EX37BA,ROW,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,0,1,0
31634,30/05/2016 10:09,1,1,20,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31635,30/05/2016 10:09,1,1,20,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31636,30/05/2016 10:09,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31637,30/05/2016 10:17,1,1,8,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31638,30/05/2016 10:17,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
31639,30/05/2016 10:17,1,1,0,0,1,LON,EX37BA,England,J7C7D7I7Z6W9S9H9K9Y9B9R9L9U9M9E9Q9X9V9N9O0,1,0,0
